taxonID,vernacularName,language
631793,Dekeyser's Nectar Bat,English
631794,Handley's Nectar Bat,English
631795,Western Nectar Bat,English
631796,Goldman's Nectar Bat,English
631797,Orange Nectar Bat,English
631798,Thomas's Nectar Bat,English
631799,Long-snouted Bat,English
631800,Cuban Fruit-eating Bat,English
631801,Jamaican Flower Bat,English
631802,Cuban Flower Bat,English
631803,tailed tailless bat,English
631804,Handley's Tailless Bat,English
631805,Geoffroy's Tailless Bat,English
631806,Broad-toothed Tailless Bat,English
631807,Godman's Long-tongued Bat,English
631808,intermediate long-tailed bat,English
631809,Lesser Long-tongued Bat,English
631810,Greater Long-tongued Bat,English
631811,Commissaris's Long-tongued Bat,English
631812,Gray's Long-tongued Bat,English
631813,Miller's Long-tongued Bat,English
631814,Western Long-tongued Bat,English
631815,Pallas's Long-tongued Bat,English
631816,Underwood's Long-tongued Bat,English
631817,Dark Long-tongued Bat,English
631818,Banana Bat,English
631819,Ega Long-tongued Bat,English
631820,Silky Short-tailed Bat,English
631821,Chestnut Short-tailed Bat,English
631822,Seba's Short-tailed Bat,English
631823,Gray Short-tailed Bat,English
631824,Hairy Little Fruit Bat,English
631825,Fischer's Little Fruit Bat,English
631826,Dwarf Little Fruit Bat,English
631827,Little White-shouldered Bat,English
631828,Tree Bat,English
631829,Jamaican Fig-eating Bat,English
631830,Large Fruit-eating Bat,English
631831,Andersen's Fruit-eating Bat,English
631832,Aztec Fruit-eating Bat,English
631833,Gervais's Fruit-eating Bat,English
631834,Brown Fruit-eating Bat,English
631835,Silvery Fruit-eating Bat,English
631836,Fringed Fruit-eating Bat,English
631837,Fraternal Fruit-eating Bat,English
631838,Hairy Fruit-eating Bat,English
631839,Honduran Fruit-eating Bat,English
631840,Great Fruit-eating Bat,English
631841,Dark Fruit-eating Bat,English
631842,Pygmy Fruit-eating Bat,English
631843,flat-faced fruit-eating bat,English
631844,Toltec Fruit-eating Bat,English
631845,Wrinkle-faced Bat,English
631846,Brazilian Big-eyed Bat,English
631847,Guadeloupean Big-eyed Bat,English
631848,Salvin's Big-eyed Bat,English
631849,Little Big-eyed Bat,English
631850,Hairy Big-eyed Bat,English
631851,Honduran White Bat,English
631852,MacConnell's Bat,English
631853,Cuban Fig-eating Bat,English
631854,Ipanema Broad-nosed Bat,English
631855,Visored Bat,English
631856,Aratathomas's Yellow-shouldered Bat,English
631857,Bidentate Yellow-shouldered Bat,English
631858,Bogotan Yellow-shouldered Bat,English
631859,Hairy Yellow-shouldered Bat,English
631860,Little Yellow-shouldered Bat,English
631861,Highland Yellow-shouldered Bat,English
631862,Luis's Yellow-shouldered Bat,English
631863,Greater Yellow-shouldered Bat,English
631864,Talamancan Yellow-shouldered Bat,English
631865,Lesser Yellow-shouldered Bat,English
631866,Thomas's Yellow-shouldered Bat,English
631867,Tilda's Yellow-shouldered Bat,English
631868,Common Tent-making Bat,English
631869,Brown Tent-making Bat,English
631870,Bidentate Yellow-eared Bat,English
631871,Brock's Yellow-eared Bat,English
631872,Melissa's Yellow-eared Bat,English
631873,Striped Yellow-eared Bat,English
631874,Southern Little Yellow-eared Bat,English
631875,Great Stripe-faced Bat,English
631876,Eldorado Broad-nosed Bat,English
631877,Short-headed Broad-nosed Bat,English
631878,Choco Broad-nosed Bat,English
631879,Thomas's Broad-nosed Bat,English
631880,Heller's Broad-nosed Bat,English
631881,Buffy Broad-nosed Bat,English
631882,White-lined Broad-nosed Bat,English
631883,Recife Broad-nosed Bat,English
631884,Shadowy Broad-nosed Bat,English
631885,Greater Broad-nosed Bat,English
631886,Common Vampire Bat,English
631887,White-winged Vampire Bat,English
631888,Lesser Bulldog Bat,English
631889,Davy's Naked-backed Bat,English
631890,Big Naked-backed Bat,English
631891,MacLeay's Mustached Bat,English
631892,Wagner's Mustached Bat,English
631893,Gervais's funnel-eared bat,English
631895,Mexican Greater Funnel-eared Bat,English
631897,Trinidadian Greater Funnel-eared Bat,English
631898,Smoky Bat,English
631899,Thumbless Bat,English
631900,Peters's Disk-winged Bat,English
631901,Spix's Disk-winged Bat,English
631902,Eastern Sucker-footed Bat,English
631903,dubious trumpet-eared bat,English
631904,Tanzanian Woolly Bat,English
631905,St. Aignan's Woolly Bat,English
631906,Damara Woolly Bat,English
631908,Copper Woolly Bat,English
631909,Ethiopian Woolly Bat,English
631910,Flores Woolly Bat,English
631911,Hardwicke's Woolly Bat,English
631912,Small Woolly Bat,English
631913,Peters's trumpet-eared bat,English
631914,Lesser Woolly Bat,English
631915,Least Woolly Bat,English
631916,Fly River Woolly Bat,English
631917,Bismarck's Woolly Bat,English
631918,Papillose Woolly Bat,English
631919,golden-tipped bat,English
631920,Clear-winged Woolly Bat,English
631921,Spurrell's Woolly Bat,English
631922,Painted Woolly Bat,English
631923,Smith's Woolly Bat,English
631924,Whitehead's Woolly Bat,English
631925,Van Gelder's bat,English
631926,Western Barbastelle,English
631927,Eastern Barbastelle,English
631928,Allen's striped bat,English
631929,silvered bat,English
631930,Beatrix's bat,English
631931,Large-eared Pied Bat,English
631932,Bibundi bat,English
631933,Glen's wattled bat,English
631934,Gould's Wattled Bat,English
631935,Kenyan wattled bat,English
631936,Chocolate Wattled Bat,English
631937,Hoary Wattled Bat,English
631938,Little Pied Bat,English
631941,Long-tailed Wattled Bat,English
631943,inland forest bat,English
631944,Bobrinski's Serotine,English
631945,Botta's Serotine,English
631946,Brazilian Brown Bat,English
631947,dark-brown serotine,English
631948,Cape serotine,English
631949,Surat serotine,English
631950,Diminutive Serotine,English
631951,yellow-lipped bat,English
631952,yellow serotine,English
631953,Horn-skinned Serotine,English
631954,Argentinian Brown Bat,English
631955,Guadeloupean Big Brown Bat,English
631956,tiny serotine,English
631957,Long-tailed Serotine,English
631958,Harmless Serotine,English
631959,Kobayashi's Serotine,English
631960,Melck's house bat,English
631961,Sind Bat,English
631962,northern bat,English
631963,Thick-eared Bat,English
631964,Lagos Serotine,English
631965,eastern forest bat,English
631966,southern forest bat,English
631967,Rendall's serotine,English
631968,large forest bat,English
631969,Common Serotine,English
631970,Somali serotine,English
631971,Sombre Bat,English
631972,white-winged serotine,English
631973,little forest bat,English
631974,Disk-footed Bat,English
631975,Javan Thick-thumbed Bat,English
631976,Common Thick-thumbed Bat,English
631977,Blanford's Bat,English
631978,False Serotine Bat,English
631979,Gaskell's False Serotine,English
631980,Tickell's Bat,English
631981,Large False Serotine,English
631982,Strange Big-eared Brown Bat,English
631983,Big-eared Brown Bat,English
631984,Small Big-eared Brown Bat,English
631985,Tropical Big-eared Brown Bat,English
631986,Great Evening Bat,English
631987,Angolan Long-eared Bat,English
631988,Botswanan Long-eared Bat,English
631989,Namibian Long-eared Bat,English
631990,de Winton's Long-eared Bat,English
631991,Tacarcunan Bat,English
631992,Big Red Bat,English
631993,Moloney's Mimic Bat,English
631994,Sakhalin Myotis,English
631995,Large-footed Myotis,English
631996,Southern Myotis,English
631997,Silver-tipped Myotis,English
631998,Szechwan Myotis,English
631999,Hairy-faced Myotis,English
632000,Atacaman Myotis,English
632001,Australian Myotis,English
632002,Bechstein's bat,English
632003,Lesser Mouse-eared Myotis,English
632004,rufous mouse-eared bat,English
632005,Far Eastern Myotis,English
632006,Brandt's bat,English
632007,Long-fingered Myotis,English
632008,Chilean Myotis,English
632009,Large Myotis,English
632010,Guatemalan Myotis,English
632011,Pond Myotis,English
632012,Daubenton's bat,English
632013,Dominican Myotis,English
632014,Elegant Myotis,English
632015,Geoffroy's Myotis,English
632016,Findley's Myotis,English
632017,Hodgson's Myotis,English
632018,Fraternal Myotis,English
632019,Malagasy Myotis,English
632020,Lesser Large-footed Myotis,English
632021,Horsfield's Myotis,English
632022,Hosono's Myotis,English
632023,Ikonnikov's Myotis,English
632024,Hairy-legged Myotis,English
632025,Lesueur's hairy bat,English
632026,Yellowish Myotis,English
632027,Kashmir Cave Myotis,English
632028,Big-footed Myotis,English
632029,Pallid Large-footed Myotis,English
632030,Schwartz's Myotis,English
632031,Miller's myotis,English
632032,Burmese Whiskered Myotis,English
632033,Morris's Myotis,English
632034,Nepalese Whiskered Myotis,English
632035,Mouse-eared Myotis,English
632036,Whiskered Myotis,English
632037,Natterer's Myotis,English
632038,Curaçao Myotis,English
632039,Black Myotis,English
632040,Singaporese Whiskered Myotis,English
632041,Montane Myotis,English
632042,Honshu Myotis,English
632043,Peninsular Myotis,English
632044,Peking Myotis,English
632045,Flat-headed Myotis,English
632046,Frosted Myotis,English
632047,Rickett's Big-footed Myotis,English
632048,Ridley's Myotis,English
632049,Riparian Myotis,English
632050,Thick-thumbed Myotis,English
632051,Red Myotis,English
632052,Schaub's Myotis,English
632053,Scott's Myotis,English
632054,Angolan hairy bat,English
632055,Mandelli's Mouse-eared Myotis,English
632056,Himalayan Whiskered Myotis,English
632057,Velvety Myotis,English
632058,Kei Myotis,English
632059,Temminck's Myotis,English
632060,Fish-eating Myotis,English
632061,Welwitsch's Myotis,English
632062,Yoshiyuki's Myotis,English
632063,Birdlike Noctule,English
632064,Azores Noctule,English
632065,Sundan Long-eared Bat,English
632066,Giant Noctule,English
632067,Leisler's Noctule,English
632068,Mountain Noctule,English
632069,Noctule,English
632070,western broad-nosed bat,English
632071,little broad-nosed bat,English
632072,Rüppell's broad-nosed bat,English
632073,northern broad-nosed bat,English
632074,Schlieffen's bat,English
632075,Northern Long-eared Bat,English
632076,Lesser Long-eared Bat,English
632077,Gould's Long-eared Bat,English
632078,Small-toothed Long-eared Bat,English
632079,New Guinea Long-eared Bat,English
632080,Greater Long-eared Bat,English
632081,Pygmy Long-eared Bat,English
632082,Hemprich's Desert Bat,English
632083,Thomas's Big-eared Bat,English
632084,Rohu's Bat,English
632085,Egyptian pipistrelle,English
632086,Mt. Gargues Pipistrelle,English
632087,chocolate pipistrelle,English
632088,Anchieta's pipistrelle,English
632089,Anthony's pipistrelle,English
632090,Arabian pipistrelle,English
632091,desert pipistrelle,English
632092,Himalayan pipistrelle,English
632093,Bodenheimer's pipistrelle,English
632094,Cadorna's pipistrelle,English
632095,Kelaart's Pipistrelle,English
632096,black gilded pipistrelle,English
632097,Indian Pipistrelle,English
632098,broad-headed pipistrelle,English
632099,coppery pipistrelle,English
632100,Dormer's pipistrelle,English
632101,Eisentraut's pipistrelle,English
632102,Endo's Pipistrelle,English
632103,brown pipistrelle,English
632104,Aellen's Pipistrelle,English
632105,Javan Pipistrelle,English
632106,Joffre's pipistrelle,English
632107,red-brown pipistrelle,English
632108,Kuhl's Pipistrelle,English
632109,Burma pipistrelle,English
632110,big-eared pipistrelle,English
632111,Madeiran Pipistrelle,English
632112,Indian pygmy pipistrelle,English
632113,Minahassa Pipistrelle,English
632114,pungent pipistrelle,English
632116,Tiny Pipistrelle,English
632117,banana pipistrelle,English
632118,Nathusius's Pipistrelle,English
632119,Mount Popa Pipistrelle,English
632120,Pegu pipistrelle,English
632121,Dar-es-Salaam Pipistrelle,English
632122,Peters's pipistrelle,English
632123,Common Pipistrelle,English
632124,Chinese pipistrelle,English
632125,Rüppel's pipistrelle,English
632126,Rusty Pipistrelle,English
632127,Savi's pipistrelle,English
632128,social pipistrelle,English
632129,Narrow-winged Pipistrelle,English
632130,Sturdee's Pipistrelle,English
632131,eastern false pipistrelle,English
632132,Least Pipistrelle,English
632133,Brown Long-eared Bat,English
632134,Gray Long-eared Bat,English
632135,Allen's Yellow Bat,English
632136,Genoways's Yellow Bat,English
632137,Slender Yellow Bat,English
632138,Tiny Yellow Bat,English
632139,Least Yellow Bat,English
632140,Little Yellow Bat,English
632141,Black-winged Little Yellow Bat,English
632142,Light-winged Lesser House Bat,English
632143,Dark-winged Lesser House Bat,English
632144,Desert Yellow Lesser House Bat,English
632145,emarginate harlequin bat,English
632146,Harlequin Bat,English
632147,Réunion House Bat,English
632148,Sulawesi Yellow House Bat,English
632149,Yellow-bellied House Bat,English
632150,greater Asiatic yellow bat,English
632151,Lesser Asiatic Yellow House Bat,English
632152,White-bellied House Bat,English
632153,Giant House Bat,English
632154,Nut-colored House Bat,English
632155,Robust House Bat,English
632156,Green House Bat,English
632157,Lesser Bamboo Bat,English
632158,Greater Bamboo Bat,English
632159,Particolored Bat,English
632160,Asian particolored bat,English
632161,Lesser Hairy-winged Bat,English
632162,Bronze Tube-nosed Bat,English
632163,Little Tube-nosed Bat,English
632164,Round-eared Tube-nosed Bat,English
632165,Flores Tube-nosed Bat,English
632166,Dusky Tube-nosed Bat,English
632167,Peters's Tube-nosed Bat,English
632168,Hutton's Tube-nosed Bat,English
632169,Greater Tube-nosed Bat,English
632170,Taiwanese Tube-nosed Bat,English
632171,Gilded Tube-nosed Bat,English
632172,Forest Tube-nosed Bat,English
632173,Brown Tube-nosed Bat,English
632174,Gloomy Tube-nosed Bat,English
632175,Scully's Tube-nosed Bat,English
632176,Ussurian Tube-nosed Bat,English
632177,Little Long-fingered Bat,English
632178,Lesser Long-fingered Bat,English
632179,Southeast Asian Long-fingered Bat,English
632180,Greater Long-fingered Bat,English
632181,Western Long-fingered Bat,English
632182,Least Long-fingered Bat,English
632183,Small Long-fingered Bat,English
632184,Loyalty Long-fingered Bat,English
632185,Schreibers's long-fingered bat,English
632186,Great Long-fingered Bat,English
632187,Blunt-eared Bat,English
632188,New Zealand Greater Short-tailed Bat,English
632189,New Zealand Lesser Short-tailed Bat,English
632190,Duke of Abruzzi's Free-tailed Bat,English
632191,Ansorge's Free-tailed Bat,English
632192,Gland-tailed Free-tailed Bat,English
632193,spotted free-tailed bat,English
632194,Pale Free-tailed Bat,English
632195,Gallagher's Free-tailed Bat,English
632196,Northern Mastiff Bat,English
632197,Northern Free-tailed Bat,English
632198,Lappet-eared Free-tailed Bat,English
632199,Nigerian Free-tailed Bat,English
632200,wrinkle-lipped free-tailed bat,English
632201,little free-tailed bat,English
632202,russet free-tailed bat,English
632203,Greater Naked Bat,English
632204,Black Bonneted Bat,English
632205,Dwarf Bonneted Bat,English
632206,Big Bonneted Bat,English
632207,Sanborn's Bonneted Bat,English
632208,Guianan Bonneted Bat,English
632209,cinnamon dog-faced bat,English
632210,Equatorial Dog-faced Bat,English
632211,greenhall's dog-faced bat,English
632212,Mato Grosso Dog-faced Bat,English
632213,Rufous Dog-faced Bat,English
632214,southern dog-faced bat,English
632215,Dwarf Dog-faced Bat,English
632216,black mastiff bat,English
632217,Bonda mastiff bat,English
632218,Miller's Mastiff Bat,English
632219,Sinaloan Mastiff Bat,English
632220,Short-winged Free-tailed Bat,English
632221,Angolan Free-tailed Bat,English
632222,Congo Free-tailed Bat,English
632223,Mongallan Free-tailed Bat,English
632224,Midas' Free-tailed Bat,English
632225,Malayan Free-tailed Bat,English
632226,Dwarf Free-tailed Bat,English
632227,Niangaran Free-tailed Bat,English
632228,White-bellied Free-tailed Bat,English
632229,Peterson's Free-tailed Bat,English
